NAME,MEDIAN_INCOME,BACHELORS_PERCENT,POPULATION,UNEMPLOYMENT_RATE,ZIP_CODE
ZCTA5 04239,76587.0,551.0,4637.0,143.0,04239
ZCTA5 04240,54317.0,3480.0,37577.0,1074.0,04240
ZCTA5 04250,70096.0,394.0,4698.0,67.0,04250
ZCTA5 04252,69989.0,606.0,4971.0,81.0,04252
ZCTA5 04253,72935.0,194.0,1873.0,19.0,04253
ZCTA5 04254,45724.0,285.0,3061.0,57.0,04254
ZCTA5 04255,54167.0,113.0,687.0,0.0,04255
ZCTA5 04256,67426.0,283.0,3094.0,95.0,04256
ZCTA5 04257,44943.0,252.0,2758.0,51.0,04257
ZCTA5 04258,90792.0,349.0,2760.0,27.0,04258
ZCTA5 04259,78864.0,426.0,3410.0,55.0,04259
ZCTA5 04260,97939.0,857.0,5705.0,127.0,04260
ZCTA5 04261,36250.0,45.0,311.0,7.0,04261
ZCTA5 04263,76799.0,188.0,2267.0,30.0,04263
ZCTA5 04265,41619.0,85.0,697.0,0.0,04265
ZCTA5 04267,66500.0,1.0,36.0,0.0,04267
ZCTA5 04268,54135.0,563.0,5113.0,139.0,04268
ZCTA5 04270,72284.0,651.0,6127.0,334.0,04270
ZCTA5 04271,-666666666.0,0.0,0.0,0.0,04271
ZCTA5 04274,100344.0,755.0,5883.0,48.0,04274
ZCTA5 04275,52396.0,49.0,746.0,17.0,04275
ZCTA5 04276,42845.0,606.0,5871.0,159.0,04276
ZCTA5 04280,70536.0,523.0,6935.0,115.0,04280
ZCTA5 04281,53801.0,541.0,5226.0,29.0,04281
ZCTA5 04282,83305.0,587.0,5822.0,229.0,04282
ZCTA5 04284,70806.0,194.0,1069.0,0.0,04284
ZCTA5 04285,61797.0,125.0,398.0,3.0,04285
ZCTA5 04286,-666666666.0,0.0,0.0,0.0,04286
ZCTA5 04287,85353.0,369.0,3158.0,1.0,04287
ZCTA5 04289,54338.0,235.0,1980.0,19.0,04289
ZCTA5 04290,71058.0,140.0,1620.0,18.0,04290
ZCTA5 04292,48750.0,78.0,1000.0,36.0,04292
ZCTA5 04294,53493.0,423.0,3949.0,166.0,04294
ZCTA5 04330,52500.0,3303.0,26394.0,920.0,04330
ZCTA5 04341,-666666666.0,0.0,38.0,0.0,04341
ZCTA5 04342,72596.0,241.0,1814.0,26.0,04342
ZCTA5 04344,62734.0,477.0,2988.0,63.0,04344
ZCTA5 04345,70194.0,1611.0,12282.0,345.0,04345
ZCTA5 04346,48654.0,149.0,1522.0,36.0,04346
ZCTA5 04347,62990.0,523.0,2558.0,12.0,04347
ZCTA5 04348,71211.0,510.0,3508.0,54.0,04348
ZCTA5 04349,55000.0,214.0,1302.0,12.0,04349
ZCTA5 04350,72596.0,537.0,3605.0,86.0,04350
ZCTA5 04351,83681.0,442.0,2387.0,19.0,04351
ZCTA5 04352,67656.0,309.0,1618.0,15.0,04352
ZCTA5 04353,76411.0,273.0,2269.0,14.0,04353
ZCTA5 04354,95125.0,233.0,1447.0,14.0,04354
ZCTA5 04355,96563.0,683.0,2616.0,62.0,04355
ZCTA5 04357,61357.0,527.0,3536.0,56.0,04357
ZCTA5 04358,94645.0,655.0,4434.0,25.0,04358
ZCTA5 04359,-666666666.0,0.0,326.0,0.0,04359
ZCTA5 04360,71103.0,109.0,642.0,10.0,04360
ZCTA5 04363,64118.0,256.0,2643.0,43.0,04363
ZCTA5 04364,79273.0,1223.0,6138.0,93.0,04364
ZCTA5 04401,62287.0,7323.0,44285.0,825.0,04401
ZCTA5 04406,54063.0,77.0,671.0,1.0,04406
ZCTA5 04408,61667.0,17.0,196.0,8.0,04408
ZCTA5 04410,69917.0,105.0,1090.0,12.0,04410
ZCTA5 04411,85469.0,219.0,1693.0,30.0,04411
ZCTA5 04412,55870.0,1259.0,9633.0,131.0,04412
ZCTA5 04413,60278.0,25.0,170.0,0.0,04413
ZCTA5 04414,56875.0,138.0,1759.0,44.0,04414
ZCTA5 04415,38281.0,8.0,271.0,18.0,04415
ZCTA5 04416,56598.0,637.0,5586.0,162.0,04416
ZCTA5 04417,34201.0,77.0,407.0,3.0,04417
ZCTA5 04418,56406.0,129.0,1785.0,92.0,04418
ZCTA5 04419,94042.0,428.0,2902.0,55.0,04419
ZCTA5 04421,78088.0,144.0,1289.0,20.0,04421
ZCTA5 04422,72708.0,104.0,1094.0,10.0,04422
ZCTA5 04424,42167.0,85.0,953.0,33.0,04424
ZCTA5 04426,49918.0,783.0,4903.0,117.0,04426
ZCTA5 04427,55250.0,222.0,2916.0,39.0,04427
ZCTA5 04428,67354.0,530.0,3500.0,55.0,04428
ZCTA5 04429,86685.0,1068.0,4924.0,117.0,04429
ZCTA5 04430,44531.0,207.0,1541.0,33.0,04430
ZCTA5 04431,-666666666.0,8.0,61.0,0.0,04431
ZCTA5 04434,71250.0,67.0,1200.0,43.0,04434
ZCTA5 04435,66357.0,118.0,1170.0,19.0,04435
ZCTA5 04438,70909.0,221.0,1323.0,9.0,04438
ZCTA5 04441,59332.0,288.0,1761.0,28.0,04441
ZCTA5 04442,37039.0,6.0,135.0,14.0,04442
ZCTA5 04443,46417.0,233.0,2162.0,30.0,04443
ZCTA5 04444,94018.0,1704.0,9303.0,143.0,04444
ZCTA5 04448,48750.0,89.0,1397.0,44.0,04448
ZCTA5 04449,52143.0,110.0,1127.0,9.0,04449
ZCTA5 04450,72614.0,112.0,1370.0,12.0,04450
ZCTA5 04451,29946.0,9.0,265.0,6.0,04451
ZCTA5 04453,36250.0,27.0,870.0,20.0,04453
ZCTA5 04454,-666666666.0,0.0,5.0,0.0,04454
ZCTA5 04455,46250.0,37.0,814.0,5.0,04455
ZCTA5 04456,67983.0,272.0,2965.0,89.0,04456
ZCTA5 04457,45019.0,630.0,5794.0,163.0,04457
ZCTA5 04459,46875.0,44.0,688.0,36.0,04459
ZCTA5 04460,37200.0,65.0,1200.0,75.0,04460
ZCTA5 04461,59091.0,269.0,3073.0,140.0,04461
ZCTA5 04462,46060.0,544.0,4506.0,147.0,04462
ZCTA5 04463,55444.0,232.0,2678.0,44.0,04463
ZCTA5 04464,49861.0,60.0,493.0,11.0,04464
ZCTA5 04468,47164.0,1115.0,9234.0,128.0,04468
ZCTA5 04469,-666666666.0,0.0,2958.0,158.0,04469
ZCTA5 04471,35682.0,67.0,585.0,11.0,04471
ZCTA5 04472,64797.0,494.0,1891.0,18.0,04472
ZCTA5 04473,56682.0,1377.0,8171.0,234.0,04473
ZCTA5 04474,82656.0,891.0,3820.0,59.0,04474
ZCTA5 04475,48125.0,29.0,505.0,2.0,04475
ZCTA5 04476,53224.0,190.0,1091.0,20.0,04476
ZCTA5 04478,58304.0,105.0,507.0,28.0,04478
ZCTA5 04479,34464.0,50.0,1141.0,42.0,04479
ZCTA5 04481,68452.0,89.0,548.0,12.0,04481
ZCTA5 04485,71250.0,13.0,183.0,1.0,04485
ZCTA5 04487,39417.0,64.0,812.0,67.0,04487
ZCTA5 04488,60568.0,128.0,1293.0,25.0,04488
ZCTA5 04489,-666666666.0,56.0,327.0,0.0,04489
ZCTA5 04490,47031.0,25.0,238.0,0.0,04490
ZCTA5 04491,47292.0,0.0,154.0,2.0,04491
ZCTA5 04492,30000.0,7.0,97.0,0.0,04492
ZCTA5 04493,56389.0,190.0,1823.0,6.0,04493
ZCTA5 04495,40114.0,43.0,349.0,11.0,04495
ZCTA5 04496,85809.0,420.0,3837.0,12.0,04496
ZCTA5 04497,46528.0,24.0,345.0,15.0,04497
ZCTA5 04530,69587.0,1826.0,11584.0,307.0,04530
ZCTA5 04535,85096.0,84.0,747.0,4.0,04535
ZCTA5 04537,66719.0,258.0,1438.0,0.0,04537
ZCTA5 04538,63375.0,487.0,1737.0,20.0,04538
ZCTA5 04539,75188.0,351.0,1424.0,71.0,04539
ZCTA5 04541,54464.0,14.0,55.0,0.0,04541
ZCTA5 04543,54677.0,322.0,2257.0,58.0,04543
ZCTA5 04544,59417.0,307.0,1057.0,0.0,04544
ZCTA5 04547,70625.0,236.0,1145.0,14.0,04547
ZCTA5 04548,78261.0,174.0,868.0,12.0,04548
ZCTA5 04551,91842.0,207.0,815.0,13.0,04551
ZCTA5 04553,81979.0,289.0,1766.0,18.0,04553
ZCTA5 04554,85000.0,95.0,676.0,12.0,04554
ZCTA5 04555,93274.0,239.0,1554.0,46.0,04555
ZCTA5 04556,82237.0,243.0,1314.0,15.0,04556
ZCTA5 04558,78409.0,76.0,276.0,0.0,04558
ZCTA5 04562,96715.0,364.0,1961.0,18.0,04562
ZCTA5 04563,71875.0,221.0,1464.0,23.0,04563
ZCTA5 04564,112250.0,150.0,436.0,0.0,04564
ZCTA5 04568,54375.0,101.0,516.0,5.0,04568
ZCTA5 04570,-666666666.0,0.0,0.0,0.0,04570
ZCTA5 04571,53996.0,221.0,552.0,0.0,04571
ZCTA5 04572,58278.0,859.0,5178.0,98.0,04572
ZCTA5 04573,90446.0,119.0,460.0,16.0,04573
ZCTA5 04574,57692.0,230.0,1711.0,11.0,04574
ZCTA5 04575,-666666666.0,68.0,336.0,0.0,04575
ZCTA5 04576,68542.0,163.0,467.0,2.0,04576
ZCTA5 04578,86300.0,785.0,4657.0,109.0,04578
ZCTA5 04579,92596.0,686.0,3112.0,44.0,04579
ZCTA5 04605,65131.0,2908.0,14686.0,276.0,04605
ZCTA5 04606,48696.0,130.0,1192.0,36.0,04606
ZCTA5 04607,68102.0,150.0,1308.0,0.0,04607
ZCTA5 04609,67045.0,1341.0,5161.0,140.0,04609
ZCTA5 04611,58438.0,75.0,513.0,13.0,04611
ZCTA5 04612,81875.0,51.0,490.0,16.0,04612
ZCTA5 04613,77734.0,12.0,93.0,0.0,04613
ZCTA5 04614,55841.0,418.0,2797.0,19.0,04614
ZCTA5 04616,60250.0,185.0,745.0,16.0,04616
ZCTA5 04617,49897.0,193.0,725.0,10.0,04617
ZCTA5 04619,45250.0,280.0,3078.0,145.0,04619
ZCTA5 04622,35938.0,112.0,868.0,18.0,04622
ZCTA5 04623,58438.0,118.0,1124.0,21.0,04623
ZCTA5 04624,51705.0,30.0,136.0,0.0,04624
ZCTA5 04625,66250.0,15.0,52.0,0.0,04625
ZCTA5 04626,53929.0,90.0,517.0,7.0,04626
ZCTA5 04627,58750.0,188.0,2044.0,46.0,04627
ZCTA5 04628,42500.0,59.0,501.0,10.0,04628
ZCTA5 04630,55179.0,228.0,1377.0,46.0,04630
ZCTA5 04631,44919.0,198.0,1211.0,13.0,04631
ZCTA5 04634,58952.0,217.0,1964.0,75.0,04634
ZCTA5 04635,-666666666.0,3.0,10.0,0.0,04635
ZCTA5 04640,67298.0,288.0,2432.0,36.0,04640
ZCTA5 04642,55000.0,55.0,159.0,0.0,04642
ZCTA5 04643,67361.0,117.0,845.0,17.0,04643
ZCTA5 04645,-666666666.0,11.0,43.0,0.0,04645
ZCTA5 04646,69375.0,26.0,100.0,0.0,04646
ZCTA5 04648,56094.0,61.0,593.0,12.0,04648
ZCTA5 04649,47875.0,92.0,1206.0,44.0,04649
ZCTA5 04650,108661.0,54.0,280.0,0.0,04650
ZCTA5 04652,57798.0,193.0,1461.0,43.0,04652
ZCTA5 04653,62500.0,117.0,700.0,0.0,04653
ZCTA5 04654,46215.0,355.0,3385.0,164.0,04654
ZCTA5 04655,58500.0,141.0,924.0,3.0,04655
ZCTA5 04657,52500.0,63.0,322.0,14.0,04657
ZCTA5 04658,58594.0,171.0,1369.0,59.0,04658
ZCTA5 04660,70069.0,261.0,1102.0,14.0,04660
ZCTA5 04662,144875.0,123.0,487.0,0.0,04662
ZCTA5 04664,64375.0,144.0,1515.0,30.0,04664
ZCTA5 04666,55347.0,162.0,1324.0,48.0,04666
ZCTA5 04667,64293.0,169.0,1324.0,44.0,04667
ZCTA5 04668,44792.0,220.0,1741.0,56.0,04668
ZCTA5 04669,89318.0,26.0,144.0,0.0,04669
ZCTA5 04671,56250.0,83.0,626.0,12.0,04671
ZCTA5 04673,-666666666.0,38.0,186.0,7.0,04673
ZCTA5 04674,76250.0,45.0,313.0,3.0,04674
ZCTA5 04675,-666666666.0,5.0,83.0,0.0,04675
ZCTA5 04676,72955.0,219.0,1169.0,14.0,04676
ZCTA5 04677,77969.0,45.0,286.0,5.0,04677
ZCTA5 04679,58603.0,285.0,1496.0,28.0,04679
ZCTA5 04680,67717.0,107.0,1248.0,39.0,04680
ZCTA5 04681,65417.0,95.0,826.0,56.0,04681
ZCTA5 04683,-666666666.0,0.0,0.0,0.0,04683
ZCTA5 04684,67578.0,334.0,1756.0,51.0,04684
ZCTA5 04685,78000.0,62.0,417.0,7.0,04685
ZCTA5 04686,54375.0,18.0,191.0,12.0,04686
ZCTA5 04691,50700.0,113.0,515.0,7.0,04691
ZCTA5 04693,60547.0,64.0,434.0,4.0,04693
ZCTA5 04694,58221.0,197.0,2352.0,45.0,04694
ZCTA5 04730,51017.0,897.0,10092.0,603.0,04730
ZCTA5 04732,47292.0,102.0,1584.0,29.0,04732
ZCTA5 04733,53438.0,11.0,483.0,0.0,04733
ZCTA5 04734,66250.0,45.0,832.0,11.0,04734
ZCTA5 04735,51250.0,39.0,483.0,0.0,04735
ZCTA5 04736,50286.0,1128.0,9022.0,108.0,04736
ZCTA5 04737,-666666666.0,0.0,0.0,0.0,04737
ZCTA5 04739,39792.0,113.0,791.0,28.0,04739
ZCTA5 04740,45179.0,147.0,1341.0,29.0,04740
ZCTA5 04742,63221.0,569.0,3323.0,144.0,04742
ZCTA5 04743,59635.0,820.0,4701.0,114.0,04743
ZCTA5 04745,52841.0,68.0,872.0,10.0,04745
ZCTA5 04746,32583.0,32.0,392.0,21.0,04746
ZCTA5 04747,55104.0,154.0,1295.0,29.0,04747
ZCTA5 04750,43042.0,167.0,1926.0,59.0,04750
ZCTA5 04756,36932.0,364.0,3190.0,112.0,04756
ZCTA5 04757,78482.0,333.0,2635.0,46.0,04757
ZCTA5 04758,57083.0,98.0,1438.0,28.0,04758
ZCTA5 04760,56667.0,42.0,713.0,11.0,04760
ZCTA5 04761,49559.0,73.0,465.0,0.0,04761
ZCTA5 04762,55625.0,91.0,505.0,17.0,04762
ZCTA5 04763,43900.0,31.0,656.0,20.0,04763
ZCTA5 04764,29000.0,1.0,14.0,0.0,04764
ZCTA5 04765,42542.0,143.0,1030.0,25.0,04765
ZCTA5 04766,53375.0,25.0,327.0,11.0,04766
ZCTA5 04768,53393.0,38.0,397.0,3.0,04768
ZCTA5 04769,52109.0,941.0,8772.0,174.0,04769
ZCTA5 04772,68083.0,67.0,885.0,4.0,04772
ZCTA5 04773,58229.0,62.0,691.0,5.0,04773
ZCTA5 04774,35625.0,54.0,609.0,14.0,04774
ZCTA5 04776,47292.0,59.0,955.0,21.0,04776
ZCTA5 04777,39583.0,13.0,427.0,18.0,04777
ZCTA5 04779,69485.0,79.0,333.0,0.0,04779
ZCTA5 04780,49063.0,75.0,899.0,1.0,04780
ZCTA5 04781,56458.0,69.0,513.0,3.0,04781
ZCTA5 04783,47500.0,75.0,458.0,7.0,04783
ZCTA5 04785,39732.0,76.0,2169.0,14.0,04785
ZCTA5 04786,46300.0,206.0,1623.0,37.0,04786
ZCTA5 04787,45357.0,51.0,484.0,16.0,04787
ZCTA5 04841,52212.0,1358.0,6986.0,236.0,04841
ZCTA5 04843,90739.0,1550.0,5221.0,119.0,04843
ZCTA5 04847,81343.0,348.0,1795.0,34.0,04847
ZCTA5 04848,73611.0,95.0,617.0,45.0,04848
ZCTA5 04849,76633.0,976.0,3808.0,124.0,04849
ZCTA5 04851,48125.0,18.0,95.0,0.0,04851
ZCTA5 04852,-666666666.0,39.0,119.0,0.0,04852
ZCTA5 04853,89688.0,106.0,448.0,3.0,04853
ZCTA5 04854,80244.0,233.0,1440.0,24.0,04854
ZCTA5 04855,250001.0,94.0,266.0,0.0,04855
ZCTA5 04856,86188.0,567.0,3636.0,145.0,04856
ZCTA5 04858,80658.0,302.0,1371.0,0.0,04858
ZCTA5 04859,87500.0,132.0,781.0,0.0,04859
ZCTA5 04860,65104.0,316.0,1590.0,14.0,04860
ZCTA5 04861,58426.0,247.0,2753.0,25.0,04861
ZCTA5 04862,62500.0,708.0,4130.0,72.0,04862
ZCTA5 04863,73269.0,233.0,981.0,13.0,04863
ZCTA5 04864,79540.0,452.0,4873.0,28.0,04864
ZCTA5 04901,50835.0,2860.0,26463.0,472.0,04901
ZCTA5 04910,54375.0,132.0,2311.0,10.0,04910
ZCTA5 04911,50662.0,78.0,1849.0,105.0,04911
ZCTA5 04912,45625.0,57.0,783.0,7.0,04912
ZCTA5 04915,54164.0,1593.0,9078.0,127.0,04915
ZCTA5 04917,81691.0,400.0,3258.0,96.0,04917
ZCTA5 04918,-666666666.0,0.0,0.0,0.0,04918
ZCTA5 04920,40250.0,135.0,1688.0,43.0,04920
ZCTA5 04921,58313.0,252.0,1586.0,55.0,04921
ZCTA5 04922,40893.0,91.0,829.0,23.0,04922
ZCTA5 04923,56667.0,67.0,522.0,14.0,04923
ZCTA5 04924,54406.0,243.0,2191.0,47.0,04924
ZCTA5 04925,-666666666.0,0.0,16.0,0.0,04925
ZCTA5 04926,-666666666.0,0.0,0.0,0.0,04926
ZCTA5 04927,69861.0,616.0,3381.0,9.0,04927
ZCTA5 04928,54238.0,145.0,1925.0,81.0,04928
ZCTA5 04929,41964.0,28.0,788.0,12.0,04929
ZCTA5 04930,50354.0,354.0,4226.0,88.0,04930
ZCTA5 04932,64286.0,183.0,1186.0,23.0,04932
ZCTA5 04936,33393.0,5.0,179.0,13.0,04936
ZCTA5 04937,55293.0,458.0,6397.0,134.0,04937
ZCTA5 04938,52471.0,1454.0,10261.0,151.0,04938
ZCTA5 04939,41563.0,85.0,817.0,16.0,04939
ZCTA5 04940,-666666666.0,0.0,0.0,0.0,04940
ZCTA5 04941,61583.0,210.0,1736.0,31.0,04941
ZCTA5 04942,40625.0,91.0,1101.0,34.0,04942
ZCTA5 04943,41500.0,220.0,1656.0,13.0,04943
ZCTA5 04944,-666666666.0,0.0,78.0,0.0,04944
ZCTA5 04945,55203.0,201.0,1242.0,16.0,04945
ZCTA5 04947,69167.0,403.0,1588.0,12.0,04947
ZCTA5 04949,56406.0,172.0,884.0,66.0,04949
ZCTA5 04950,55839.0,495.0,4738.0,50.0,04950
ZCTA5 04951,73333.0,78.0,1079.0,22.0,04951
ZCTA5 04952,64750.0,210.0,1730.0,31.0,04952
ZCTA5 04953,61711.0,540.0,3143.0,47.0,04953
ZCTA5 04955,61146.0,193.0,1449.0,3.0,04955
ZCTA5 04956,56786.0,64.0,691.0,15.0,04956
ZCTA5 04957,58806.0,471.0,4025.0,103.0,04957
ZCTA5 04958,55652.0,184.0,2198.0,37.0,04958
ZCTA5 04961,41099.0,111.0,732.0,24.0,04961
ZCTA5 04963,70346.0,923.0,7376.0,58.0,04963
ZCTA5 04964,72596.0,19.0,114.0,17.0,04964
ZCTA5 04965,59643.0,137.0,2147.0,38.0,04965
ZCTA5 04966,44342.0,201.0,1651.0,30.0,04966
ZCTA5 04967,52026.0,480.0,3924.0,41.0,04967
ZCTA5 04969,55875.0,76.0,1319.0,23.0,04969
ZCTA5 04970,57379.0,209.0,1507.0,73.0,04970
ZCTA5 04971,59479.0,148.0,1822.0,17.0,04971
ZCTA5 04973,81536.0,246.0,1415.0,33.0,04973
ZCTA5 04974,58112.0,245.0,2649.0,151.0,04974
ZCTA5 04975,-666666666.0,11.0,36.0,0.0,04975
ZCTA5 04976,53453.0,1311.0,10036.0,178.0,04976
ZCTA5 04978,101932.0,183.0,943.0,13.0,04978
ZCTA5 04979,48281.0,87.0,830.0,11.0,04979
ZCTA5 04981,72500.0,305.0,2479.0,62.0,04981
ZCTA5 04982,35388.0,45.0,328.0,12.0,04982
ZCTA5 04983,41648.0,252.0,1594.0,4.0,04983
ZCTA5 04984,50776.0,52.0,735.0,8.0,04984
ZCTA5 04985,-666666666.0,51.0,153.0,0.0,04985
ZCTA5 04986,57463.0,238.0,2382.0,23.0,04986
ZCTA5 04987,45800.0,146.0,962.0,26.0,04987
ZCTA5 04988,51944.0,232.0,1988.0,46.0,04988
ZCTA5 04989,70958.0,550.0,4526.0,132.0,04989
ZCTA5 04992,-666666666.0,0.0,0.0,0.0,04992
ZCTA5 05001,70462.0,1969.0,9644.0,164.0,05001
ZCTA5 05009,-666666666.0,0.0,0.0,0.0,05009
ZCTA5 05030,-666666666.0,40.0,101.0,0.0,05030
ZCTA5 05031,-666666666.0,17.0,42.0,0.0,05031
ZCTA5 05032,72417.0,407.0,2894.0,41.0,05032
ZCTA5 05033,72256.0,550.0,3021.0,57.0,05033
ZCTA5 05034,38750.0,57.0,133.0,2.0,05034
ZCTA5 05035,61806.0,158.0,757.0,18.0,05035
ZCTA5 05036,89500.0,193.0,1164.0,0.0,05036
ZCTA5 05037,95625.0,289.0,853.0,11.0,05037
ZCTA5 05038,61875.0,243.0,1435.0,20.0,05038
ZCTA5 05039,71912.0,186.0,1053.0,4.0,05039
ZCTA5 05040,92386.0,93.0,652.0,37.0,05040
ZCTA5 05041,68750.0,50.0,224.0,0.0,05041
ZCTA5 05042,60000.0,167.0,669.0,0.0,05042
ZCTA5 05043,79779.0,159.0,1131.0,30.0,05043
ZCTA5 05045,68611.0,429.0,1768.0,11.0,05045
ZCTA5 05046,73162.0,161.0,1323.0,46.0,05046
ZCTA5 05048,87005.0,398.0,2649.0,32.0,05048
ZCTA5 05050,-666666666.0,14.0,118.0,0.0,05050
ZCTA5 05051,67083.0,177.0,1232.0,12.0,05051
ZCTA5 05052,79375.0,34.0,358.0,0.0,05052
ZCTA5 05053,139886.0,83.0,294.0,0.0,05053
ZCTA5 05055,132153.0,632.0,3404.0,132.0,05055
ZCTA5 05056,57250.0,90.0,454.0,10.0,05056
ZCTA5 05058,67262.0,34.0,138.0,0.0,05058
ZCTA5 05059,-666666666.0,208.0,419.0,13.0,05059
ZCTA5 05060,69311.0,566.0,4201.0,132.0,05060
ZCTA5 05061,77542.0,174.0,1821.0,19.0,05061
ZCTA5 05062,70500.0,99.0,498.0,4.0,05062
ZCTA5 05065,69688.0,190.0,1116.0,28.0,05065
ZCTA5 05067,110833.0,44.0,142.0,18.0,05067
ZCTA5 05068,74135.0,487.0,2910.0,18.0,05068
ZCTA5 05069,93750.0,75.0,606.0,3.0,05069
ZCTA5 05070,119427.0,53.0,457.0,0.0,05070
ZCTA5 05071,107708.0,24.0,139.0,0.0,05071
ZCTA5 05072,105333.0,138.0,622.0,5.0,05072
ZCTA5 05073,-666666666.0,0.0,22.0,0.0,05073
ZCTA5 05075,104464.0,209.0,1200.0,21.0,05075
ZCTA5 05076,67083.0,64.0,516.0,6.0,05076
ZCTA5 05077,83750.0,196.0,1112.0,0.0,05077
ZCTA5 05079,66759.0,146.0,863.0,35.0,05079
ZCTA5 05081,40750.0,50.0,553.0,15.0,05081
ZCTA5 05083,52813.0,15.0,259.0,0.0,05083
ZCTA5 05084,-666666666.0,39.0,176.0,0.0,05084
ZCTA5 05086,76000.0,61.0,563.0,0.0,05086
ZCTA5 05088,70598.0,240.0,827.0,44.0,05088
ZCTA5 05089,49287.0,407.0,4403.0,93.0,05089
ZCTA5 05091,97396.0,751.0,3426.0,17.0,05091
ZCTA5 05101,66219.0,566.0,4095.0,93.0,05101
ZCTA5 05141,-666666666.0,11.0,121.0,0.0,05141
ZCTA5 05142,73125.0,92.0,746.0,14.0,05142
ZCTA5 05143,70911.0,971.0,4967.0,77.0,05143
ZCTA5 05146,83611.0,103.0,652.0,4.0,05146
ZCTA5 05148,78990.0,366.0,1458.0,20.0,05148
ZCTA5 05149,56607.0,392.0,2241.0,59.0,05149
ZCTA5 05150,63500.0,31.0,424.0,0.0,05150
ZCTA5 05151,83077.0,219.0,1491.0,36.0,05151
ZCTA5 05152,111591.0,179.0,444.0,2.0,05152
ZCTA5 05153,75500.0,162.0,801.0,8.0,05153
ZCTA5 05154,140833.0,75.0,585.0,10.0,05154
ZCTA5 05155,74306.0,104.0,709.0,0.0,05155
ZCTA5 05156,62828.0,1205.0,9307.0,252.0,05156
ZCTA5 05158,89063.0,81.0,1148.0,2.0,05158
ZCTA5 05161,113375.0,201.0,800.0,19.0,05161
ZCTA5 05201,58257.0,1904.0,14901.0,310.0,05201
ZCTA5 05250,79044.0,721.0,3865.0,103.0,05250
ZCTA5 05251,98750.0,311.0,1330.0,7.0,05251
ZCTA5 05252,72885.0,73.0,627.0,11.0,05252
ZCTA5 05253,38333.0,186.0,588.0,17.0,05253
ZCTA5 05254,89018.0,96.0,439.0,0.0,05254
ZCTA5 05255,87091.0,657.0,4100.0,71.0,05255
ZCTA5 05257,89083.0,352.0,3022.0,45.0,05257
ZCTA5 05260,58640.0,78.0,263.0,0.0,05260
ZCTA5 05261,71711.0,236.0,2354.0,158.0,05261
ZCTA5 05262,101741.0,405.0,1949.0,0.0,05262
ZCTA5 05301,52616.0,2653.0,16673.0,497.0,05301
ZCTA5 05340,66691.0,213.0,748.0,3.0,05340
ZCTA5 05341,-666666666.0,161.0,593.0,5.0,05341
ZCTA5 05342,53646.0,111.0,612.0,33.0,05342
ZCTA5 05343,66932.0,141.0,1056.0,28.0,05343
ZCTA5 05344,-666666666.0,10.0,511.0,16.0,05344
ZCTA5 05345,66875.0,217.0,1757.0,48.0,05345
ZCTA5 05346,76445.0,840.0,5262.0,122.0,05346
ZCTA5 05350,56250.0,84.0,765.0,11.0,05350
ZCTA5 05351,-666666666.0,86.0,184.0,0.0,05351
ZCTA5 05352,75833.0,114.0,987.0,20.0,05352
ZCTA5 05353,86250.0,341.0,1434.0,23.0,05353
ZCTA5 05354,77254.0,325.0,2548.0,30.0,05354
ZCTA5 05355,82778.0,147.0,717.0,13.0,05355
ZCTA5 05356,49622.0,133.0,634.0,10.0,05356
ZCTA5 05358,59044.0,50.0,425.0,9.0,05358
ZCTA5 05359,75357.0,137.0,669.0,9.0,05359
ZCTA5 05360,75000.0,56.0,428.0,21.0,05360
ZCTA5 05361,67153.0,156.0,978.0,18.0,05361
ZCTA5 05362,57875.0,57.0,186.0,6.0,05362
ZCTA5 05363,78529.0,281.0,1919.0,24.0,05363
ZCTA5 05401,59052.0,5980.0,32019.0,907.0,05401
ZCTA5 05403,90383.0,5329.0,20177.0,639.0,05403
ZCTA5 05404,69583.0,1933.0,8082.0,104.0,05404
ZCTA5 05405,-666666666.0,0.0,2575.0,140.0,05405
ZCTA5 05408,90522.0,2307.0,10067.0,184.0,05408
ZCTA5 05439,-666666666.0,0.0,1340.0,14.0,05439
ZCTA5 05440,71116.0,257.0,1857.0,38.0,05440
ZCTA5 05441,78958.0,111.0,611.0,35.0,05441
ZCTA5 05442,85917.0,64.0,402.0,4.0,05442
ZCTA5 05443,85134.0,1162.0,6360.0,164.0,05443
ZCTA5 05444,83500.0,360.0,1646.0,8.0,05444
ZCTA5 05445,124611.0,771.0,3910.0,34.0,05445
ZCTA5 05446,90550.0,3361.0,16292.0,626.0,05446
ZCTA5 05447,46458.0,14.0,106.0,0.0,05447
ZCTA5 05448,69609.0,125.0,845.0,14.0,05448
ZCTA5 05450,68443.0,486.0,5306.0,82.0,05450
ZCTA5 05452,97383.0,5270.0,22338.0,221.0,05452
ZCTA5 05454,103269.0,961.0,5255.0,132.0,05454
ZCTA5 05455,108068.0,134.0,1312.0,19.0,05455
ZCTA5 05456,132250.0,261.0,949.0,12.0,05456
ZCTA5 05457,99063.0,139.0,1622.0,26.0,05457
ZCTA5 05458,94398.0,490.0,2254.0,13.0,05458
ZCTA5 05459,76364.0,87.0,1835.0,41.0,05459
ZCTA5 05461,115808.0,1225.0,4866.0,53.0,05461
ZCTA5 05462,89848.0,465.0,1782.0,30.0,05462
ZCTA5 05463,73750.0,56.0,551.0,2.0,05463
